File Name,Model Name,Frame,Dust Pixel Ratio,PM1,PM2.5,PM4,PM10,PM30
MVI_9334 10.jpg,Lraspp-MobileNet-V3-Large,0,0.1495361328125,0.9710062133789061,1.0273165649414062,1.2344252075195312,2.107546240234375,2.8976368896484375
