File Name,Model Name,Frame,Dust Pixel Ratio,PM30,PM10,PM4,PM2.5,PM1
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,0,0.006505504066561475,2.801091215244929,2.0108003229506224,1.1574032139398434,0.9599634418649438,0.9066281273803592
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,1,0.005051990350087484,2.800110093486309,2.0098171662727995,1.156620496803522,0.9592789822558562,0.9059739008565744
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,2,0.022963678885879833,2.812200483247969,2.0219326323984093,1.1662659410800462,0.9677135963873608,0.9140359518665344
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,3,0.01776989301045736,2.8086946777820585,2.0184195556322737,1.1634690873861313,0.9652678426186243,0.9116982288440068
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,4,0.014625453948974607,2.8065721814155578,2.0162926570510864,1.1617758069515227,0.9637871262645721,0.9102829168224335
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,5,0.014857383421909662,2.806728733809789,2.01644953414658,1.1619007009726983,0.9638963418533772,0.9103873082782015
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,6,0.013017121235950072,2.8054865568342664,2.015204780803997,1.1609097197855591,0.9630297623900088,0.9095590062683011
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,7,0.012343768720273618,2.8050320438861847,2.014749325162393,1.1605471194558672,0.9627126806903769,0.909255930300995
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,8,0.011277241961946212,2.8043121383243137,2.0140279264630605,1.159972794796508,0.9622104532398804,0.908775886607072
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,9,0.010904295650529272,2.8040603995641074,2.0137756655780183,1.1597719632078098,0.9620348328218342,0.9086080234723032
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,10,0.010910038461053678,2.804064275961211,2.013779550015057,1.1597750557112774,0.9620375371113101,0.9086106083113202
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,11,0.012462324566311307,2.80511206908226,2.014829516336653,1.1606109617789586,0.962768508638276,0.9093092922872966
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,12,0.01319043611415997,2.8056035443770577,2.015322010987618,1.161003049847475,0.963111376366158,0.9096370152949833
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,13,0.01691831020240851,2.808119859386626,2.0178435450209093,1.163010510043997,0.9648668322743141,0.9113149314221041
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,14,0.02052366782608346,2.8105534757826063,2.020282208917563,1.1649519951243459,0.9665645951793027,0.9129377028885202
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,15,0.021763233490932135,2.811390182606379,2.0211206511332667,1.165619501234867,0.9671483066508799,0.9134956313942685
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,16,0.021513015702745584,2.8112212855993532,2.0209514038213374,1.1654847589559285,0.9670304790944229,0.9133830083678057
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,17,0.020696170372563952,2.8106699150014807,2.0203988896400022,1.1650448877456256,0.9666458266284403,0.9130153462846909
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,18,0.020274263298922037,2.8103851277267724,2.020113511695391,1.1648176907864694,0.9664471505874623,0.9128254459108448
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,19,0.019510954397696036,2.8098698942184446,2.0195972095546018,1.1644066489431593,0.966087708425875,0.9124818805744029
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,20,0.018719726418972293,2.809335815332806,2.019062022949793,1.1639805726766166,0.9657151191706941,0.9121257488611794
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,21,0.02024797638658723,2.8103673840609464,2.020095731227888,1.1648035352841772,0.9664347720804439,0.9128136141716029
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,22,0.019862516426745757,2.8101071985880535,2.019835006111051,1.1645959650958024,0.9662532589853545,0.9126401186436782
MVI_9371.MP4,Lraspp-MobileNet-V3-Large,23,0.020047293768988714,2.8102319232940673,2.019959989505344,1.1646954676946004,0.9663402706358167,0.9127232869254218
