File Name,Model Name,Frame,Dust Pixel Ratio,PM1,PM2.5,PM4,PM10,PM30
Picture1.jpg,DeepLabV3-MobileNet-V3-Large,0,0.5334941313102193,1.1438257085027297,1.2081223864339823,1.441186589710553,2.3672554304182327,3.156808538634398
