File Name,Model Name,Frame,Dust Pixel Ratio,PM1,PM2.5,PM4,PM10,PM30
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,0,0.008448934849397636,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,1,0.016334174591817973,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,2,0.0158444039615584,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,3,0.014207380789297598,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,4,0.015519322289360895,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,5,0.01494687476766453,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,6,0.014071131509447854,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,7,0.012933536812111183,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,8,0.011916800290959362,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,9,0.010862733110969448,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,10,0.009933679325947188,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,11,0.00916879854084533,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,12,0.008650708175905523,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,13,0.008176734628290517,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,14,0.008057934168434928,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,15,0.007874984800079723,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,16,0.00769425823624444,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,17,0.00743653123434352,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,18,0.007196340876945511,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,19,0.00718692261495708,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,20,0.007124077215536702,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,21,0.006897557062733454,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,22,0.006658499815485775,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,23,0.006392133579332641,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,24,0.007574721442328559,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,25,0.008379562175058797,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,26,0.008298088984234342,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,27,0.008040018603074277,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,28,0.007790064903054657,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,29,0.007661985860439976,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,30,0.007661985860439976,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,31,0.007400818028077177,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,32,0.006611333462436504,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,33,0.006148824574034891,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,34,0.005877131395379212,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,35,0.005224780879393527,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,36,0.004847788712615339,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,37,0.0045828112849482785,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,38,0.004451982082162865,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,39,0.00434191315262406,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,40,0.004338627881964538,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,41,0.004372642265916361,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,42,0.004384094991801697,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,43,0.004335311607078269,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,44,0.004291353107970438,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,45,0.004129339539955673,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,46,0.0041168409119908215,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,47,0.004052748111049825,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,48,0.00400349259867099,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,49,0.003943236472675339,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,50,0.0037661207065660773,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,51,0.003621035838813939,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,52,0.0036571027810681504,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,53,0.003742241172633544,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,54,0.0037856572940025805,0,0,0,0,0
MVI_9355.MP4,DeepLabV3-MobileNet-V3-Large,55,0.0026106987470462,0,0,0,0,0
