File Name,Model Name,Frame,Dust Pixel Ratio,PM30,PM10,PM4,PM2.5,PM1
truck-road-dust.jpg,DeepLabV3-MobileNet-V3-Large,0,8.555095910129848,8.571389739337649,7.79306687361183,5.7608191476049235,4.985494664080146,4.7543486691494445
