File Name,Model Name,Frame,Dust Pixel Ratio,PM1,PM2.5,PM4,PM10,PM30
MVI_9357 14.jpg,DeepLabV3-MobileNet-V3-Large,0,1.7059326171875,1.6715402709960938,1.7602236694335938,2.0725447143554687,3.1602928222656255,3.9482045166015625
